path,size_bytes,sha256
experiments/params/v5_pitcher_context_differential_preregister.json,2379,6678917b9bbf28047ed77110aaaada5692c55d7428b1af8f5e60112848034aa4
experiments/params/v5_pitchtype_moe_preregister.json,3694,6f0a1c1bebb060a9b5703bea11c0f29966e6d33c0289f42ca55c60d391debb52
experiments/params/v5_postbreak_f_logistic_confirmation_lock.json,4015,4bed0688754f9bbf9921f5a8c88d43e9a9429d540768277465c87841349deb76
experiments/params/v5_postbreak_f_logistic_preregister.json,4051,b214b8f2237f8ee9c36f0eff8b24744598db3890ddd4d81cafa069b670204200
experiments/params/v5_postbreak_f_specialist_preregister.json,4315,f47b21ba55c87852e3f03829691be31c529b1696a7de377485ed041974a1955c
experiments/params/v5_postbreak_f_specialist_source_lock.json,624,2cd6ff2bb40c6a3d2d13acae7fa6f35cff20d4b5fc87e7d64d632a365133523e
experiments/params/v5_prevyear_loss_gate_preregister.json,5284,7ba6792f3126670d9bc83741f13d05d3af893ef4e342242a76a40a93e971a71a
experiments/params/v5_prevyear_loss_gate_source_lock.json,1536,fb2a7e96a449109db34dd7191acabab9ec6866730438d8bf9eef819f10b67376
experiments/params/v5_privileged_trackman_distill_c_preregister.json,4211,1bede9db57355bae1bc5b7cf6af120f593972b56aef0f300126e715ced0f7b7f
experiments/params/v5_privileged_trackman_soft_student_preregister.json,3629,c348c48d21965e8717b6424419c05014d0d74ecef6b0d91c75454ddbdb6f9ca3
experiments/params/v5_privileged_trackman_teacher_feasibility_preregister.json,2595,6aecdeea7d5d4a740ba181e941df6cdb5d11a206f8fb086732493a7a65f7786e
experiments/params/v5_r_specialist_preregister.json,2878,2980a45fadb32123b85e296428a1b0f38457521c91d03b4572ffde2f933c1d7a
experiments/params/v5_raw_trackman_pitch_selector_preregister.json,2991,9d6bfa37ded51b19564d3f8dd54a2713336e7c55d9995d9f6a0b3c72e36227da
experiments/params/v5_recent_denominator_preregister.json,2586,4f850b1541b5a4704ff61f16e67ad039dd35b4e6ef51dc2833d67782af070db4
experiments/params/v5_recent_game_f_update_preregister.json,2103,83582473b50ae9e428c8ddaf1601a7537e15ea3b3ce1d258ca50dd744c4d91b2
experiments/params/v5_recent_neural_multitask_preregister.json,2163,813bf2d6df02c84bdee7d86c1eb53e444d46a4c63b77d38735f21f2091591491
experiments/params/v5_recent_routed_confirmation_lock.json,1898,78c3f525e26e03043423c8c8f2310210854ef2e55c74ccf5008541873342c592
experiments/params/v5_recent_routed_regime_lock.json,2006,39ab65303b58456092cfcf100e168fa3573514c9768debb1ba13c4b38a88ea2b
experiments/params/v5_recent_routed_source_lock.json,3210,22cadd27d2df5c45fbbe26ac607afd8abb7383409224feb0da036ece55160304
experiments/params/v5_recent_workload_decoder_lock.json,1551,c7d22f2a669aba3b744f7ede38a5dfedda2a06483456ddbe4aaf6c17229e77fe
experiments/params/v5_recent_workload_decoder_preregister.json,3529,670ab2042407e40fd8233019e3f5b867521b65bd3ded92bda2597d646f6640d8
experiments/params/v5_recent_workload_decoder_recovery.json,806,54fa7018d09cbf9d1da2c46749f338c1b918b842158618924138947c0ad5fa74
experiments/params/v5_recent_workload_exact_c_preregister.json,2709,6c75f1ecc0d9724a9022d9f4707328e231298d774365775eaa6d9bdb0884cc58
experiments/params/v5_row_id_source_audit_preregister.json,2861,0b1c290ebb2e6e31ae7903b9212e6d01bd0b02414253c4ee45063302d77317ef
experiments/params/v5_row_local_pitchmix_selector_preregister.json,4614,98735d822be5577dbace74dbd032b4a0e3e534b85334884468bed14a393bfe09
experiments/params/v5_selective_fine_pitch_abstention_preregister.json,2958,6a0ccc7b8845faa23bde776664e9034e92de7f57f321358ab57513271b719b9e
experiments/params/v5_semantic_row_c_preregister.json,2908,216c33be7e346770a787f2b9ac839c13e7a57e2f7400a3278df18ebcc8553b1c
experiments/params/v5_success_focused_outcome_preregister.json,3506,16983a8cde9f5c20365a47f3a3e15b61380c0ee873e242c66ba1a83d120d6027
experiments/params/v5_success_focused_outcome_w25.json,212,da800bd51c0d0739486ba2d01f5f4267c2f6b0c45a0e41214c5416db79419e83
experiments/params/v5_success_focused_outcome_w50.json,209,bbbb01092895f5aa89a3dc7530da753a6f08e90b2532dc0864d12bffd6f2974b
experiments/params/v5_success_focused_outcome_w75.json,212,445e22b834ab88a846d6bda645210abfb847d91673af74f6b6ee366b0131eb34
experiments/params/v5_tabiclv2.json,503,8070ecb3344577419e04cd6c444f56968a11174097aed8d245842e78bc05b9b5
experiments/params/v5_tabiclv2_transfer_preregister.json,4381,71742eff7bea6fa17faf660d6c6612f6283156fa464a1100594d5b6f8bec4eb4
experiments/params/v5_tabm_conditional_trackman_preregister.json,3642,78822cdab5c445dee3ed9df1dd4c62522519c78c25a2c04008dc122d1d3a3a11
experiments/params/v5_tabm_pitch_gated.json,342,303df392bdfc424f65d24fe194aedcb0488a39b590b1ceac41f203bdf1e5822e
experiments/params/v5_tabm_pitch_gated_preregister.json,2610,b7806dbd46aa346c2e93b9859ad9e4f39d31de69f1233c52ea593c0c79243f1f
experiments/params/v5_tabm_pitch_gated_source2020_lock.json,1702,a3ca5545b86cfb5396d26b0ea493d1e3cdd092f3675dab7c792e7d1cf7a6deb6
experiments/params/v5_temporal_leaf_ridge_preregister.json,2078,69fffc742b61eb04a0b4b10ae6b844960a0cc22d29c4fdc88d6ed84f9010ca87
experiments/params/v5_temporal_multitask_head_preregister.json,2193,9ab4c1f3ba929e3f572a61763b47b82956111728ca7b97af725e41b40757dea9
experiments/params/v5_temporal_prototype_development_lock.json,1822,a9ea29e27af91ae8e4417bda907bf8822cd46df358679eaa61691ddd2baa7430
experiments/params/v5_temporal_prototype_retrieval_preregister.json,4751,24f9c5021f58628eaab6a7f765ea9149a05a90d58adb3faf5f56377d9ac5a054
experiments/params/v5_temporal_stable_joint_preregister.json,3641,71435c93a8ba15af43f747f3009bcc671dbac2e7decc43acc0c3de803f3a2e04
experiments/params/v5_temporal_state_offset_gate_preregister.json,5540,eba282f4c5bc88fd13bea902439e9929405de88d50e464fc623df9d5b44b8087
experiments/params/v5_three_axis_source_lock.json,4287,215aafda424d3f81d4715988132a045cbb9e917d0f6ca1b78ea57cc0570251e9
experiments/params/v5_trackman_archetype_c_preregister.json,3837,7070346e11663ddad1aaf88593e089f8c12943d10bee6fdea9541391983d8bcd
experiments/params/v5_trackman_game_repeatability_preregister.json,2272,7ead29a82de7848257b5c5cd33e4781ca06a0151d62ee39e60f4b067d8b9e5b4
experiments/params/v5_trackman_id_structure_preregister.json,2575,64673ff79d26cd4fa6c83e3a76b35ea6468b6b7cae76686cbf431e9ec6fe6f34
experiments/params/v5_trackman_inning_physics_preregister.json,2509,bac755e1f213a532439cb6241c00fb9e16be7dba578aef2cc4db6ae544155a8f
experiments/params/v5_trackman_lupi_c_preregister.json,4508,bc085e33bea10e5c9dffbf1d917184f7b68e846bf7468a0f7111f3645a0531fc
experiments/params/v5_trackman_workload_c_preregister.json,5397,dfdc301e51d238512a60c27d4a853396f5146d5ade805c0f858da5ae2a7998a4
experiments/params/v5_two_season_residual_consensus_preregister.json,3538,11f8009f2d72edd1cfc7a0431bafe2e0af3864a6637a06a24ef95e70211d8cc8
experiments/params/v5_validation_contract_v2.json,4124,cb36559110ace4bd8e01a17b87f343b438aad051b273db55cfb612e9eb943dfe
experiments/params/v5_validation_contract_v3_regime_aware.json,3162,b9c0edaa545876cdb9438c9faaead5f7ecfd7fef0c62d2ad4eb5bd17ab67246e
experiments/pipeline.py,26437,6e8ce611eceddaca06836771ca29e42759b2013969d667248874925000190b83
experiments/pipeline_state.json,5067,00a34db1a74808fa06719092b0293296b84156fe513a706348334c719407e649
experiments/preflight.py,7060,288e9fe9e667e9e7681a3e3b9b28f67a0b13fb7cbc141718f54434d0611bffc5
experiments/probe_grouping_ceilings.py,7284,adb9c70c516d35cbc14aee813f4c8526e45f61957259eb4ee30e397ad24f6853
experiments/results/archive/E10_v1/e10_rolling.csv,383,40225a9cd89cf602f5a3257b6e7a517ab6f14b16526e09a72f75509eec6fcfb4
experiments/results/archive/E10_v1/e10_rolling.json,17974,2e7edb3dd1ff58965925b7544ab218394e59ead610e5dba588616daaec60954d
experiments/results/archive/E10_v1/run_e10_rolling.py,7845,c680286838e552e4d40482e657ad0334d9146f935dbe6ab5ab7d8668ac5f53ee
experiments/results/archive/E11_v1/e11_rolling.csv,495,4b36558f230f88344845eb6a000cd1b3b85b2db9b20dcdacf224ff68dce0812e
experiments/results/archive/E11_v1/e11_rolling.json,9579,531921390b5c91e9c71832d5902c97c7e0378c30cb7ad1d540183a5ffe35576f
experiments/results/archive/E11_v1/run_e11_rolling.py,11217,3d873ed217bc3336925f08c62a5773014ce5882cb692bb431db469f1a553f29d
experiments/results/archive/E14_v1/e14_rolling.csv,804,154e3020758f0dc31b3e4f4707c2011125d446bf87296c29a94951a09fdd54cc
experiments/results/archive/E14_v1/e14_rolling.json,22461,846516a612f9698ecf88be2ed54fbd0c548a3b819661c3410a499a13dd7c0677
experiments/results/archive/E14_v1/run_e14_rolling.py,20948,2c49f397ee297db0394fefa65b63ba23a635b56925f77225a932ed14f519b3eb
experiments/results/archive/E15_r_recent3_v1/e14_rolling.csv,803,80420c4d28591150ce3a7b42f6595a85dd9abe670a474948a889b3d1f53f6f29
experiments/results/archive/E15_r_recent3_v1/e14_rolling.json,22548,c25e70bdf97d77427799be93f85b4ca7149852b606ab77588a4ea6ba73772de4
experiments/results/archive/E15_r_recent3_v1/e15_pseudo_forward.csv,1874,b1b7e8d00f534e5dfecf9dedde803093fd44a9a4c3cff4e0cfdb0913445370b7
experiments/results/archive/E15_r_recent3_v1/e15_pseudo_forward.json,12073,8e0a6e4b9dbb57f4eccb274f2171e7f27629d1bb8ee2d8961d1739f68701c8c7
experiments/results/archive/E15_r_recent3_v1/e15_pseudo_forward_downstream.csv,1550,d289e9ffb9b6c9ab558c3f0a23d66c656312484631121dbdbe7e7cff7b6b17ad
experiments/results/archive/E15_r_recent3_v1/run_e14_rolling.py,21544,918a0ebc7d8f7702db006be6f8e48c89cf218a4dec0f3cc101baa0837329e26a
experiments/results/archive/E15_r_recent3_v1/run_e15_pseudo_forward.py,7653,c8a4c4170575625d3dbbaacf9b245a5be4b579e4d0dd8e2319c22ca6f6c7de99
experiments/results/archive/E16_v1/e16_rolling.csv,425,c5bf5c0f508e1388caae67e3d68cd71b1b1ed606e06df04bb43ae1c4c4437b20
experiments/results/archive/E16_v1/e16_rolling.json,17136,a7c214315e00d73b59e3ec602e7860613b0d38161a72f2a7fc0a3170c7ea512f
experiments/results/archive/E16_v1/run_e16_rolling.py,16055,c70cb362082855b31a08b8185f12d6bb88659f20406c51922032e61aafcd83ce
experiments/results/archive/E20R_v1/e20r_rolling.csv,384,e933c317e54ed5e2ddce112e79c4c02d3119da9e43f1c56fcb404b78ded9880d
experiments/results/archive/E20R_v1/e20r_rolling.json,10432,51862feebca25bc3810f5c3fca7f30eb00f02487ac1487bca871d7168f22964f
experiments/results/archive/E20R_v1/run_e20r_rolling.py,13538,85615923785319dac6e0d28f0165defa27af19c2b109b8ae9d7bbe980125dff3
experiments/results/archive/E22R_mixture_v1/e22r_mixture_rolling.csv,414,71619ef21ea58fdc83a9abf68d29ad7e4cf6570126d03d32a122756074b23add
experiments/results/archive/E22R_mixture_v1/e22r_mixture_rolling.json,14368,8b4895d3f3c7cb7ecb286b03e3ed7e915ff014ce3f34f454ea8a4926164a8c14
experiments/results/archive/E22R_mixture_v1/run_e22r_mixture_rolling.py,10138,8602b41c49b498226ab99732bfe189763f5fc7ce979948d03456f0d67cfa10ea
experiments/results/archive/E22R_probs_v1/e22r_probs_rolling.csv,390,94410a2c91d7c6cd30c7574f8073e8f3c9f270a3d738161a32ca9bb0f6f92ea8
experiments/results/archive/E22R_probs_v1/e22r_probs_rolling.json,15558,3c3d45c9452044dd89959d1702e6a66d9e209bdf9339cb882f3992943b3776ee
experiments/results/archive/E22R_probs_v1/run_e22r_probs_rolling.py,14840,28d3863bcf5b8042cb3573cb36430dda71e2cce7433dc9335f7110a3b1eecdf1
experiments/results/archive/FINAL_ENSEMBLE_M3_v1/final_ensemble_rolling.csv,1405,80d4d33dcf9be928746353ada33fbe67b4495f571922d679e4e4904979269390
experiments/results/archive/FINAL_ENSEMBLE_M3_v1/final_ensemble_rolling.json,25813,fbf21159161490056da0cadc9c467b520a3de20aa9923c95a8820c766f52497c
experiments/results/archive/FINAL_ENSEMBLE_M3_v1/run_final_ensemble_rolling.py,11362,532068cf34fd505c0b4563b1325c33002a785c1cf7d9004703e5060bc75142dc
experiments/results/archive/invalid_cpu_v5_trackman_game_repeatability_20260822_2328/v5_trackman_game_repeatability_source.csv,336,f7cb8d42a5c6a5be8fc9194228a18e3dd8f7b22d28d128905b9fed456655181d
experiments/results/archive/invalid_cpu_v5_trackman_game_repeatability_20260822_2328/v5_trackman_game_repeatability_source.json,78141,8b6672dc98a459fd6007aed5ae93b40e597edd30c713043dd9c75b43560a7ca6
experiments/results/baseline_valid_2022.csv,1452,95e8bf0fd6dfa12d0602219155a2f8c40e44d4adfe371b2cdb33a8e18a7a0b1d
experiments/results/baseline_valid_2022.json,26414,cc4b83f13a144bc72e4db4ad39f8853dd17cf9e3d384edbeaf3ec8cd89c3f28b
experiments/results/baseline_valid_2023.csv,1408,512017366a0989c26addea32f0056dd137afd1d2191fc23206336c52faca6a0d
experiments/results/baseline_valid_2023.json,26292,ccba0ad3fa4517e082f94a54cb112a11b7dd1277ed7621efccec3e2e8ab90ed2
experiments/results/baseline_valid_2024.csv,1430,1fedacc7464467ea1ee09c3d565422c1160a4847cdc98d5c6f192d965a52dec2
experiments/results/baseline_valid_2024.json,25780,e916feab513d67540f8d2023e9b2eea27d726b354c834ec44dafa0d06bbf9875
experiments/results/calibration_ensemble_aggregate.csv,12511,a90b7ae1e4a18f416a539013a552e7cdffde7bec11aec0c75c49e93e48c6f753
experiments/results/calibration_ensemble_rolling.csv,32932,ffd359e828c4a15ec25c9931582687fd0aac537bf52db7550c33ad01c1afc0bf
experiments/results/calibration_ensemble_valid_2022.csv,11322,fc02e52e8642db061063b01c3c176a243a0086665634b919048fec6e885da395
experiments/results/calibration_ensemble_valid_2022.json,188402,d9aa7a552e37b3cec10c3f142a13aa5dc69c7027194d9c378a18ff6f67e2adcd
experiments/results/calibration_ensemble_valid_2023.csv,10938,48a44701394b142b6332137c546e26adaef594ca4651f7aa955fc7a1d15f45b5
experiments/results/calibration_ensemble_valid_2023.json,187906,7101877614cf838174e804fcd1b789853bac15446cd9d0d5c3e11155ffa8db3d
experiments/results/calibration_ensemble_valid_2024.csv,11044,37194199d9b2150c84dd09414c4ed0f5e44f44e46660aa5fe558a7198e9308ca
experiments/results/calibration_ensemble_valid_2024.json,177463,500ade7443c9d656d20e49fa5bb6c7273321d6210563ac3e78508b7b52cec227
experiments/results/e10_rolling.csv,383,40225a9cd89cf602f5a3257b6e7a517ab6f14b16526e09a72f75509eec6fcfb4
experiments/results/e10_rolling.json,17974,2e7edb3dd1ff58965925b7544ab218394e59ead610e5dba588616daaec60954d
experiments/results/e11_rolling.csv,495,4b36558f230f88344845eb6a000cd1b3b85b2db9b20dcdacf224ff68dce0812e
experiments/results/e11_rolling.json,9579,531921390b5c91e9c71832d5902c97c7e0378c30cb7ad1d540183a5ffe35576f
experiments/results/e14_rolling.csv,803,80420c4d28591150ce3a7b42f6595a85dd9abe670a474948a889b3d1f53f6f29
experiments/results/e14_rolling.json,22548,c25e70bdf97d77427799be93f85b4ca7149852b606ab77588a4ea6ba73772de4
experiments/results/e15_pseudo_forward.csv,1874,b1b7e8d00f534e5dfecf9dedde803093fd44a9a4c3cff4e0cfdb0913445370b7
experiments/results/e15_pseudo_forward.json,12073,8e0a6e4b9dbb57f4eccb274f2171e7f27629d1bb8ee2d8961d1739f68701c8c7
experiments/results/e15_pseudo_forward_downstream.csv,1550,d289e9ffb9b6c9ab558c3f0a23d66c656312484631121dbdbe7e7cff7b6b17ad
experiments/results/e16_rolling.csv,425,c5bf5c0f508e1388caae67e3d68cd71b1b1ed606e06df04bb43ae1c4c4437b20
experiments/results/e16_rolling.json,17136,a7c214315e00d73b59e3ec602e7860613b0d38161a72f2a7fc0a3170c7ea512f
experiments/results/e20r_rolling.csv,384,e933c317e54ed5e2ddce112e79c4c02d3119da9e43f1c56fcb404b78ded9880d
experiments/results/e20r_rolling.json,10426,107ffedda342fba5755870ee9d66c6300a21848fa43aa491dcacf915611c5e41
experiments/results/e22r_mixture_rolling.csv,414,71619ef21ea58fdc83a9abf68d29ad7e4cf6570126d03d32a122756074b23add
experiments/results/e22r_mixture_rolling.json,14368,8b4895d3f3c7cb7ecb286b03e3ed7e915ff014ce3f34f454ea8a4926164a8c14
experiments/results/e22r_probs_rolling.csv,390,94410a2c91d7c6cd30c7574f8073e8f3c9f270a3d738161a32ca9bb0f6f92ea8
experiments/results/e22r_probs_rolling.json,15558,3c3d45c9452044dd89959d1702e6a66d9e209bdf9339cb882f3992943b3776ee
experiments/results/final_ensemble_rolling.csv,1405,80d4d33dcf9be928746353ada33fbe67b4495f571922d679e4e4904979269390
experiments/results/final_ensemble_rolling.json,25813,fbf21159161490056da0cadc9c467b520a3de20aa9923c95a8820c766f52497c
experiments/results/preflight.json,385,11e1de8e343fda7b1af8c232240a5532021f7561816bdde4cd5f784bbb61266b
experiments/results/probe_grouping_ceilings.json,2387,b3d20f774c5d4977d8e649e967e05db5eeefdae559e8713ca1deb9b7ee89c456
experiments/results/rolling_summary.csv,2657,ebca112995c16dea9ef6af5aa757dcf69734887fdffab2ef9099fe39012fa506
experiments/results/v2_base.csv,1097,524381755835d901eafc47cb1451e8d8e2bc44ebc767fd6a16daa10557cad6c0
experiments/results/v2_base.json,22328,83f12efda13e25aef97dd7002eb8d5c01282d72d5f13060519bdcf8c0a302a35
experiments/results/v2_catboost.csv,495,5aac96846727e3627e1350a1ba2663b5d90dfe9708f383916f882c5c4b83ce00
experiments/results/v2_catboost.json,13452,c62cdf7e0e22064b5d1614d6632c3e8caf7e5d02e4f8243e6bac7910ace34374
experiments/results/v2_catboost_platoon.csv,515,d3cfd8534e366f8105a6b2a64f661a4f40ffed1d14a2d91345b21b6b7087c748
experiments/results/v2_catboost_platoon.json,14389,a525281cc6249ad2a47d13d03bc0b7d73dc8504af0071cacb39333d90fb92b79
experiments/results/v2_ensemble.json,4166,cb99ba4c225efc0d05008ec3a8a76acd8ba42b3390eef94302224887024fa034
experiments/results/v2_hgb_cfg00.csv,486,ed6c01ca407b6d2360f31996e33849ec1a4b18af41ee403d73c772bc8a6257c3
experiments/results/v2_hgb_cfg00.json,13678,83ffbddee45b6be76409a7bb14e4c3ce17879dea0da212b91d6661d4db886f09
experiments/results/v2_hgb_cfg01.csv,484,29e4b89fcbe85cded3c41e8bac6df1851c7448b03c9ed420d85cf3e853fd07fc
experiments/results/v2_hgb_cfg01.json,13678,44f6c51981d6f31cf343639dc2b744bc3817569bfa2e7298ce05f888fed3a0a0
experiments/results/v2_hgb_cfg02.csv,484,672e5624fb5514645daab52da03fea3958bf6a097cfa13e7c08c32812b2c24ae
experiments/results/v2_hgb_cfg02.json,13678,af0d57e4fae0880721712443debfeb7416d07b26c3fb49b8d9ad558e45d61732
experiments/results/v2_hgb_cfg03.csv,482,ecfbc5fdd4c4921c8bf13018a2811e07e6d3b54c1772f23d3c7b027b96a9da13
experiments/results/v2_hgb_cfg03.json,13684,ad9f3c6bd3e4bb720853f0c5c7954b2a082613631422c670a542252513c09ee5
experiments/results/v2_hgb_pitcher_te.csv,501,7eecd2e68c65bf605102e9720a9afa0ab06634793b17b674964b335586a15eeb
experiments/results/v2_hgb_pitcher_te.json,13479,088a00504385cccf0dcdf5253583c33a2b2a2a6e307dcdcecb4fad4fa3e4daa3
experiments/results/v2_hgb_pitcher_te_platoon.csv,534,78f24af46172fa9f9ad11f88e65e40e2b68a8efda7fbe899807ef0c4f03758e5
experiments/results/v2_hgb_pitcher_te_platoon.json,14478,48b3e140f6d72e6ab82af681110b8092cdd17511f2c463ad837358b777b784c2
experiments/results/v2_hgb_search.json,4565,284ece3f6b8157384399419d25f29a5ed55436307e8825fab9d47110c2df501e
experiments/results/v2_hgb_tuned.csv,486,315089c9ae445a38089a97372cde2d823038d8a08d74fea17f8bb785c77611c6
experiments/results/v2_hgb_tuned.json,13673,0af730d0c7e386caa0aade7a24cc249809a139f781924e3d1be2d45e0f26b345
experiments/results/v2_lgbm_base.csv,469,d9e1968d098dec24f83372392d296c32558f26a264ff8cadd3572229b5fe0928
experiments/results/v2_lgbm_base.json,13345,98fd3f456d724c203d706b4b7154ce3e030e0b41dab5e5e1c2bbd5e12618863a
experiments/results/v2_lgbm_cfg00.csv,475,1bc4d3214b7b7b24e3c9b2ea28ae8656567da3aea57fb066c580a1c44aec7a1a
experiments/results/v2_lgbm_cfg00.json,13621,e4632a3343923ca9832b2283b85fab5116a5f451050138b097831092b29a0418
experiments/results/v2_lgbm_cfg01.csv,472,a85ce2b2fd7d31d57b51bb51f029bc315e9b62a090a93c89d96d7e82bda87516
experiments/results/v2_lgbm_cfg01.json,13616,b0eed30af1511fb23755d70ececaeab468f6148a8a08d55e726b12e1c64fd47c
experiments/results/v2_lgbm_cfg02.csv,479,7dc0bcd7ed26d64d76250c1ccd37abc7eba352b2a38362d63423f12ee7afd18d
experiments/results/v2_lgbm_cfg02.json,13631,20d055ae5fddce2ac6230aeafcbb1264247e431eec076ae4863989af5af7e5ef
experiments/results/v2_lgbm_cfg03.csv,471,a2acb5951dfdde3c251d9675a868ae280710236f8a268ffcf386dd92e0929939
experiments/results/v2_lgbm_cfg03.json,13617,57f30c36b8ed13a325ebc6003a4e218d3fd4432bbe64c1663ee7746caf480a77
experiments/results/v2_lgbm_cfg04.csv,479,46d37bf28535861d1a0f33088e189ddb5765cc146736072fa3bafff8702764c1
experiments/results/v2_lgbm_cfg04.json,13627,89aeb30405b4a9b55e99b4a59f6e82f4ff6afcc4b7778164cd511f06153b305c
experiments/results/v2_lgbm_cfg05.csv,476,37195f403aeebaa03cad77913bcd526cd018cb35583970d3cf8014e1d6bceee8
experiments/results/v2_lgbm_cfg05.json,13621,7f7260e5a46b808321dc33763ab566479a5d4181f419d12ab3d7ed7763ebb164
experiments/results/v2_lgbm_cfg06.csv,475,fe3c04e70ceddca50f68a2e26c2cb1e21fa97bbe1a626ee1b812a5fce1fb7bd9
experiments/results/v2_lgbm_cfg06.json,13622,e3c6abdd7b9d7d2bd3d9396630cdab8496f58abd9c8f25085a69c70ce4c28367
experiments/results/v2_lgbm_cfg07.csv,477,787a23e0bd4ec70b3d1a9093a35c1750d018129c2e4caf7058b54b3f361d1971
experiments/results/v2_lgbm_cfg07.json,13626,410263b6107dab4ffe7e769e48701986e78cf675088a86c3450d031f9ee97767
experiments/results/v2_lgbm_cfg08.csv,477,d54cc0ca798c0d3e7de47f28dd1d923342bb864e406418b9dbd864b5d5e02b45
experiments/results/v2_lgbm_cfg08.json,13627,b13b97d8fa2b18fe204a9cec850522343797fa92933645d5f023c9e7d6f86bbb
experiments/results/v2_lgbm_cfg09.csv,478,3375a2be70c3bf3550041d3156069b54be657f6e86087010f3d8e3f6c32c8cba
experiments/results/v2_lgbm_cfg09.json,13632,bac64a73c5d9dfed25f731a8dde0c6c37fe689636395efde639b01766fcb6837
experiments/results/v2_lgbm_cfg10.csv,478,76838a8ae795c8d7aa2b9a2912a702c197fa998b88fb67664ea34a9fd99c877c
experiments/results/v2_lgbm_cfg10.json,13633,0b7e9494f27c2618a29e770c6a5380103fa0e67c66859f690016268788265794
experiments/results/v2_lgbm_cfg11.csv,489,6dfcc4c4770787c523f29cbfd33dcae22fa2d005fef8499502f28e4fe37b04a1
experiments/results/v2_lgbm_cfg11.json,13692,bec81aa9d7b39ecb6f4a3fffdcc4803455d243209c7b21da1b9f411aed2ea377
experiments/results/v2_lgbm_platoon.csv,504,858f02608a2593ef30e58a5a4cb308bcaf8e02be7c6c17ec029deb1ebd0e27e5
experiments/results/v2_lgbm_platoon.json,14630,a90b7ba5b013ab5ac9c01894ed398cecd08a75f84a66aa0fe0f6a9eb9c36ec3a
experiments/results/v2_lgbm_search.json,10155,24ea744ce2ffed908989cf228ec138ca6ce48e87c3363142724e1e135aa605fc
experiments/results/v2_lgbm_tuned.csv,492,2a86da6d50551139d2169d2d04d59775124253ae117a35041c3c77cd9ac85f74
experiments/results/v2_lgbm_tuned.json,13686,a10bd08115c8df488ffef4a73e6a79fbceeadcc45929a736c615ee47027e0c98
experiments/results/v2_linear_b4.csv,513,b5bd2fa58ca75744c8f55a6c1ce3f624d919ed22a499627264b7f0aeed09a8f0
experiments/results/v2_linear_b4.json,13754,da32f4d63fe6ab77455ecc1a067b26337d71f0ddbdf9ed3274a8362358aeafa2
experiments/results/v2_linear_cfg00.csv,522,e6f9a48506df16f5472df747f2f1ac7a63340a6ac62357085227575f58d273cd
experiments/results/v2_linear_cfg00.json,13612,efe07ac912145534e47d2ae72350d5a5f3d5e0c8ae1db92467bebb827201b17d
experiments/results/v2_linear_cfg01.csv,523,a0a6a89fe926924dda4821b5baf5a42570a4ee1268f18d6354b42069a6af82b9
experiments/results/v2_linear_cfg01.json,13621,8dba74c5b39a2851947eb40abb04cbd8026c0adbc4325a1b4d5ce3ce6f33488c
experiments/results/v2_linear_cfg02.csv,504,9b7f2fd3a0bac902eef8b5167f0bef5bed1c43c3f6f496ebfa7c756dd74b9274
experiments/results/v2_linear_cfg02.json,13604,e8205ecd83ae0f2c1cb45d0e60e3bf0f23b66fdc5d5133df52b7d3d49c81b7e4
experiments/results/v2_linear_cfg03.csv,502,e0d9dcf369b40ccb8fcd446d2f3dba0eb52e0f9af88fce6cdf3d02b3125f06a2
experiments/results/v2_linear_cfg03.json,13602,72824c49537dbe5645666c142cdba682014be0d88953f024f66ae8c1439ac56b
experiments/results/v2_linear_search.json,4499,96a22198b0bb2859ee17a4e4f567c488bbabe6640b45658663298abbfff43999
experiments/results/v2_linear_tuned.csv,523,652f18e8a01d9c825aad865c3b7e4befceec44eef6d47ebf6678f12254b381a0
experiments/results/v2_linear_tuned.json,13612,b91ee5e8b27344f85388343e29ceca89961bcf0d61a68d69a10543f95fd6379d
experiments/results/v3_cat_handcells_e22cat.csv,250,6feaa4ca84c75fe6c8916b5c0790a4a85e9b9ae1393b1509d0abc30302361033
experiments/results/v3_cat_handcells_e22cat.json,19498,a116fbb4167464c4b0e74b5a504450995792f100b737dc3c20165a4915c95714
experiments/results/v3_cat_handcells_team_matchup.csv,255,b28681972a75fe11ed6324ad9a46fd7f315026216f50bb619a257974be415cad
experiments/results/v3_cat_handcells_team_matchup.json,16688,f15120b7ae7342f2686c82230eb5d84fec1268c39fd62237d27266d447189f9e
experiments/results/v3_cat_handcells_type_count.csv,256,b48119ae6450a498cbfa95cba52d68fef6597ac3d6b98ef788cafb9872155a8f
experiments/results/v3_cat_handcells_type_count.json,16700,4cdfa53414992a4cc2c97bd09fdce08586a4289eced9a30ef7d0c997142118b0
experiments/results/v3_cat_kp200_kpl100.csv,247,9927e81898d21846b87ffb3b0a3e0d535124822ddbc580a1e7633b55775a914c
experiments/results/v3_cat_kp200_kpl100.json,6985,0077d54c5fa1ec42130b81b8957fdbca82c00f6601ef949673b0d63b29b9c7f9
experiments/results/v3_cat_kp200_kpl25.csv,248,af5f9561cdb5b898ab792b2a879ef727666238f127c9379e37e6939e6ec8662e
experiments/results/v3_cat_kp200_kpl25.json,6986,efb327d717a4a97e5f4603a1eb8e1469c882729583eebe3fbb42ecf1147e3582
experiments/results/v3_cat_kp200_kpl50.csv,246,7fff19cfe6f7a53a304eb608418869dff583e3b0c18dcb240227f15285f11fbb
